customer_id,signup_date,customer_region,customer_country,segment
730,2024-10-02,NA,United States,Returning
731,2024-12-10,NA,Mexico,New
732,2024-02-12,EU,Poland,New
733,2025-06-16,NA,Mexico,Returning
734,2025-01-24,EU,Germany,New
735,2023-07-22,APAC,India,New
736,2024-10-15,EU,Italy,New
737,2024-12-12,EU,Spain,Returning
738,2023-11-21,EU,Sweden,New
739,2024-12-20,EU,Italy,Returning
740,2025-05-25,EU,Netherlands,Returning
741,2025-03-06,EU,Italy,Returning
742,2025-01-12,APAC,India,Returning
743,2024-09-10,NA,Mexico,New
744,2023-09-21,EU,Germany,New
745,2025-02-13,NA,Canada,New
746,2023-12-21,NA,United States,New
747,2024-06-02,EU,Poland,Returning
748,2023-11-03,EU,Sweden,New
749,2023-11-01,APAC,Singapore,Returning
750,2023-06-03,NA,Canada,Returning
751,2025-07-25,EU,Germany,New
752,2023-05-24,EU,Spain,New
753,2023-03-26,EU,Sweden,Returning
754,2025-06-30,EU,Spain,New
755,2024-06-24,APAC,India,Returning
756,2024-03-02,NA,Mexico,New
757,2024-12-19,EU,Germany,New
758,2024-01-09,EU,France,Returning
759,2023-05-05,EU,Spain,Returning
760,2024-12-11,APAC,Singapore,Returning
761,2023-06-21,EU,Germany,Returning
762,2024-06-22,EU,Germany,New
763,2025-07-13,EU,Spain,New
764,2025-06-30,EU,Germany,New
765,2023-12-18,EU,Poland,Returning
766,2025-01-30,NA,United States,Returning
767,2024-08-19,APAC,Japan,New
768,2024-04-11,EU,France,New
769,2023-05-17,EU,Poland,New
770,2024-01-02,NA,Mexico,New
771,2024-09-26,NA,United States,VIP
772,2025-08-18,APAC,Singapore,New
773,2023-01-05,EU,Sweden,VIP
774,2024-11-30,EU,France,New
775,2025-04-04,EU,Poland,New
776,2025-07-15,APAC,Japan,Returning
777,2024-02-17,NA,Mexico,New
778,2023-04-26,APAC,South Korea,Returning
779,2023-09-21,NA,United States,New
780,2025-04-08,NA,Mexico,New
781,2025-05-05,EU,Poland,New
782,2024-09-12,APAC,India,New
783,2023-04-30,NA,United States,New
784,2023-04-29,EU,Netherlands,Returning
785,2024-04-10,APAC,Australia,VIP
786,2024-07-26,NA,Canada,New
787,2023-02-01,NA,United States,Returning
788,2024-10-30,EU,Spain,Returning
789,2024-06-14,NA,Mexico,New
790,2023-01-12,EU,France,New
791,2023-04-04,EU,Germany,Returning
792,2024-03-18,EU,Netherlands,New
793,2024-12-04,EU,Italy,New
794,2025-03-14,EU,Sweden,New
795,2024-02-25,APAC,India,Returning
796,2023-10-15,EU,Spain,New
797,2025-08-01,NA,Mexico,New
798,2024-03-22,APAC,Australia,New
799,2023-11-04,EU,Spain,New
800,2024-03-06,EU,Poland,Returning
801,2023-01-12,APAC,Singapore,Returning
802,2023-10-22,NA,United States,Returning
803,2024-05-17,EU,Sweden,New
804,2025-06-13,EU,Poland,New
805,2024-12-20,EU,France,New
806,2025-01-30,EU,Netherlands,New
807,2024-06-14,NA,Mexico,VIP
808,2023-04-18,EU,Netherlands,New
809,2024-01-16,NA,Mexico,Returning
810,2025-08-29,NA,Canada,New
811,2023-02-13,EU,Spain,Returning
812,2025-05-06,APAC,Singapore,New
813,2024-10-28,APAC,Japan,Returning
814,2023-10-04,NA,Mexico,New
815,2025-01-27,EU,France,New
816,2025-03-26,EU,Spain,New
817,2023-02-12,NA,Mexico,New
818,2023-04-14,APAC,Japan,Returning
819,2024-10-10,EU,Italy,Returning
820,2025-08-31,APAC,Japan,Returning
821,2023-01-24,EU,Spain,Returning
822,2024-10-10,NA,United States,New
823,2023-05-13,APAC,Japan,Returning
824,2024-09-25,EU,France,New
825,2024-08-30,EU,Netherlands,New
826,2023-03-30,EU,Spain,Returning
827,2024-10-25,NA,Canada,New
828,2025-05-23,APAC,Singapore,Returning
829,2025-04-20,NA,United States,Returning
830,2023-01-29,EU,Netherlands,Returning
831,2023-08-28,EU,Netherlands,Returning
832,2023-08-23,NA,United States,New
833,2024-03-17,EU,Sweden,New
834,2023-05-20,EU,Germany,New
835,2025-04-12,EU,France,Returning
836,2025-01-26,NA,United States,New
837,2025-02-26,NA,United States,Returning
838,2023-07-13,NA,United States,New
839,2023-01-15,EU,Sweden,New
840,2025-06-05,NA,Mexico,Returning
841,2023-10-09,EU,Netherlands,New
842,2024-10-01,EU,Netherlands,Returning
843,2025-06-04,EU,Germany,Returning
844,2023-02-05,APAC,Australia,Returning
845,2023-01-06,APAC,India,Returning
846,2023-01-06,APAC,Singapore,New
847,2023-06-02,EU,France,New
848,2023-02-20,EU,Spain,Returning
849,2025-03-09,EU,Spain,New
850,2024-08-13,APAC,South Korea,New
851,2025-08-12,APAC,Australia,Returning
852,2025-02-19,EU,Netherlands,New
853,2025-07-27,NA,Mexico,New
854,2023-08-21,APAC,Japan,Returning
855,2023-10-08,EU,Germany,New
856,2025-04-07,NA,Mexico,New
857,2023-08-27,EU,Spain,Returning
858,2023-02-25,EU,France,New
859,2024-10-13,EU,France,Returning
860,2025-02-19,EU,Sweden,New
861,2025-08-01,EU,Germany,New
862,2025-06-22,EU,France,Returning
863,2023-04-28,EU,Poland,New
864,2025-01-22,NA,Mexico,New
865,2025-04-04,APAC,Japan,New
866,2024-11-10,EU,Italy,Returning
867,2025-03-09,EU,Italy,Returning
868,2025-03-27,EU,Spain,New
869,2024-03-10,EU,France,New
870,2023-02-09,EU,Netherlands,New
871,2024-03-20,NA,Mexico,New
872,2023-07-16,NA,Canada,VIP
873,2023-04-21,EU,Germany,New
874,2023-05-02,EU,Netherlands,New
875,2024-11-10,EU,Netherlands,VIP
876,2024-05-06,EU,Italy,VIP
877,2024-06-09,EU,Spain,New
878,2024-12-26,NA,Mexico,Returning
879,2024-06-18,EU,Spain,New
880,2024-09-05,EU,Germany,VIP
881,2023-03-25,APAC,Singapore,Returning
882,2025-04-09,EU,Italy,New
883,2024-03-13,EU,France,New
884,2023-06-01,EU,Poland,New
885,2025-03-03,EU,Sweden,Returning
886,2024-12-16,NA,Canada,New
887,2023-02-21,EU,Germany,New
888,2023-07-08,APAC,South Korea,Returning
889,2023-01-16,NA,Mexico,New
890,2023-09-21,APAC,South Korea,Returning
891,2023-04-08,EU,Italy,Returning
892,2024-11-22,NA,Mexico,New
893,2024-05-23,NA,Canada,New
894,2025-08-12,APAC,Singapore,New
895,2024-12-30,APAC,Japan,Returning
896,2024-08-18,NA,United States,New
897,2024-05-11,NA,Canada,New
898,2023-02-23,EU,Sweden,Returning
899,2023-03-10,EU,Poland,Returning
900,2024-08-23,EU,France,VIP
901,2023-01-05,EU,Germany,New
902,2023-02-11,EU,Italy,New
903,2023-08-02,APAC,South Korea,Returning
904,2025-05-11,EU,Italy,Returning
905,2024-03-22,NA,United States,New
906,2024-11-22,NA,United States,New
907,2024-02-05,APAC,South Korea,Returning
908,2023-06-18,EU,Italy,Returning
909,2023-12-28,EU,Italy,Returning
910,2023-03-31,NA,Canada,New
911,2025-01-20,EU,Sweden,New
912,2023-06-28,EU,Spain,Returning
913,2024-01-02,EU,Spain,Returning
914,2025-08-12,NA,United States,New
915,2024-07-30,EU,Spain,Returning
916,2024-03-22,APAC,India,New
917,2024-06-12,NA,Canada,New
918,2025-02-02,EU,Italy,New
919,2023-09-05,NA,Canada,New
920,2024-09-11,APAC,India,New
921,2025-04-30,EU,Spain,New
922,2024-07-11,EU,France,New
923,2024-03-10,APAC,South Korea,Returning
924,2023-05-22,APAC,India,New
925,2023-08-30,NA,Mexico,New
926,2025-07-10,NA,Mexico,New
927,2024-06-11,APAC,India,Returning
928,2023-10-21,APAC,South Korea,New
929,2024-02-12,APAC,Australia,New
930,2024-07-16,NA,Canada,Returning
931,2024-06-07,NA,Canada,New
932,2024-11-12,NA,Mexico,New
933,2023-09-08,NA,Mexico,New
934,2024-09-24,NA,Canada,New
935,2024-03-07,APAC,Singapore,VIP
936,2025-07-05,EU,Netherlands,Returning
937,2023-06-03,APAC,Japan,New
938,2023-05-25,EU,Poland,New
939,2024-03-25,NA,Mexico,Returning
940,2024-05-10,NA,Mexico,Returning
941,2024-11-03,EU,Italy,New
942,2024-01-29,APAC,Australia,New
943,2025-06-08,APAC,India,New
944,2024-04-06,APAC,Singapore,New
945,2023-05-06,EU,France,New
946,2023-04-27,NA,United States,New
947,2025-08-06,EU,Sweden,New
948,2023-05-11,APAC,Japan,New
949,2025-07-12,NA,Mexico,Returning
950,2023-09-28,EU,France,Returning
951,2023-04-01,NA,Canada,Returning
952,2023-10-24,EU,Netherlands,New
953,2024-08-21,EU,Sweden,Returning
954,2024-02-21,NA,Canada,Returning
955,2025-02-04,APAC,Australia,New
956,2024-08-18,APAC,Australia,New
957,2024-01-26,APAC,Singapore,New
958,2024-09-10,EU,Italy,New
959,2025-08-04,NA,United States,New
960,2024-02-06,EU,Sweden,Returning
961,2023-05-30,EU,Netherlands,Returning
962,2024-02-03,APAC,India,New
963,2025-03-29,EU,Italy,New
964,2023-07-31,EU,Italy,Returning
965,2025-07-13,APAC,South Korea,New
966,2024-07-27,EU,Netherlands,New
967,2024-08-08,APAC,Singapore,Returning
968,2023-11-05,APAC,Singapore,Returning
969,2025-06-15,EU,France,Returning
970,2023-02-05,EU,Germany,Returning
971,2023-10-18,EU,Spain,VIP
972,2024-02-12,NA,Mexico,Returning
973,2024-04-09,EU,Poland,New
974,2024-04-06,NA,Mexico,Returning
975,2023-05-25,NA,Mexico,Returning
976,2023-08-08,APAC,Japan,Returning
977,2023-04-03,NA,Canada,Returning
978,2024-07-11,NA,Mexico,New
979,2023-12-08,NA,Canada,New
980,2024-07-05,NA,United States,Returning
981,2024-07-28,EU,Poland,New
982,2024-11-14,EU,Sweden,New
983,2024-06-16,EU,Germany,New
984,2024-09-23,NA,Canada,New
985,2024-07-25,NA,Canada,New
986,2024-09-27,NA,Mexico,New
987,2024-08-23,APAC,Singapore,Returning
988,2023-11-04,NA,Canada,Returning
989,2023-08-28,APAC,India,New
990,2025-02-05,EU,France,Returning
991,2023-11-30,EU,Poland,New
992,2024-06-18,NA,Mexico,New
993,2023-07-11,EU,France,Returning
994,2024-02-25,EU,Germany,Returning
995,2024-05-30,EU,Netherlands,Returning
996,2024-09-01,NA,United States,New
997,2024-05-27,APAC,Singapore,Returning
998,2023-12-18,APAC,India,Returning
999,2025-07-25,APAC,India,New
1000,2024-05-14,NA,Mexico,New
1001,2025-02-26,APAC,Australia,Returning
1002,2024-12-18,EU,Spain,Returning
1003,2024-06-27,EU,Sweden,New
1004,2025-05-13,APAC,India,Returning
1005,2023-05-05,NA,Mexico,New
1006,2025-06-16,NA,Canada,New
1007,2025-04-08,APAC,India,New
1008,2024-05-05,EU,Poland,New
1009,2024-12-15,EU,Poland,Returning
1010,2024-05-21,APAC,Australia,Returning
1011,2023-09-19,EU,Netherlands,New
1012,2025-02-18,EU,Sweden,Returning
1013,2023-08-28,APAC,Singapore,New
1014,2023-11-03,NA,Canada,New
1015,2024-05-20,NA,Mexico,Returning
1016,2025-03-26,NA,Mexico,New
1017,2024-01-09,EU,Italy,Returning
1018,2024-04-26,EU,France,Returning
1019,2023-02-10,NA,United States,Returning
1020,2023-04-23,EU,Netherlands,Returning
1021,2023-02-24,NA,Mexico,New
1022,2023-03-12,EU,Italy,Returning
1023,2025-04-25,EU,Netherlands,New
1024,2025-03-31,EU,Poland,Returning
1025,2025-03-11,APAC,South Korea,New
1026,2023-02-24,NA,Mexico,New
1027,2023-03-17,EU,Italy,New
1028,2023-10-01,APAC,India,Returning
1029,2024-07-04,NA,Canada,New
1030,2023-11-22,EU,Italy,Returning
1031,2024-04-19,EU,Italy,Returning
1032,2023-06-18,NA,United States,Returning
1033,2024-12-12,EU,Germany,New
1034,2023-11-02,EU,Poland,VIP
1035,2023-03-06,NA,Mexico,New
1036,2024-12-24,EU,Sweden,New
1037,2025-05-29,EU,Italy,New
1038,2023-01-15,EU,Spain,Returning
1039,2024-03-01,NA,Mexico,Returning
1040,2025-03-16,NA,Mexico,New
1041,2024-11-18,APAC,Japan,Returning
1042,2025-04-14,EU,France,New
1043,2024-02-09,EU,France,New
1044,2023-12-29,EU,Netherlands,New
1045,2024-11-21,EU,Germany,New
1046,2023-05-30,EU,Sweden,Returning
1047,2023-08-22,EU,Germany,Returning
1048,2024-08-08,EU,Italy,New
1049,2024-10-13,EU,Spain,New
1050,2023-04-27,EU,Italy,Returning
1051,2024-05-10,APAC,Japan,New
1052,2023-12-22,NA,Canada,Returning
1053,2024-05-03,NA,Mexico,New
1054,2025-07-22,APAC,India,New
1055,2023-03-16,EU,Poland,New
1056,2025-08-27,EU,Germany,New
1057,2024-03-13,EU,Netherlands,Returning
1058,2025-01-22,NA,Mexico,Returning
1059,2024-02-18,EU,France,New
1060,2023-10-30,APAC,Japan,New
1061,2025-01-20,NA,United States,Returning
1062,2024-10-31,APAC,Japan,Returning
1063,2023-05-21,NA,Mexico,New
1064,2024-11-18,EU,Spain,New
1065,2025-01-03,NA,United States,New
1066,2024-01-13,APAC,Australia,VIP
1067,2025-06-20,NA,Canada,Returning
1068,2024-09-16,NA,Canada,New
1069,2023-11-21,APAC,Singapore,New
1070,2023-01-11,EU,Germany,Returning
1071,2024-10-19,NA,Canada,Returning
1072,2023-07-23,NA,United States,New
1073,2025-01-06,NA,Canada,New
1074,2024-05-26,EU,Italy,New
1075,2024-03-30,NA,United States,Returning
1076,2023-06-09,EU,France,New
1077,2024-11-24,EU,Poland,Returning
1078,2023-06-11,NA,United States,New
1079,2024-02-11,APAC,India,Returning
1080,2025-03-25,NA,Mexico,Returning
1081,2025-06-15,EU,Sweden,New
1082,2025-08-21,APAC,South Korea,Returning
1083,2025-07-22,APAC,Japan,VIP
1084,2024-06-25,EU,France,Returning
1085,2023-07-15,EU,Italy,Returning
1086,2025-03-28,EU,France,New
1087,2025-02-19,APAC,India,New
1088,2025-08-22,EU,France,New
1089,2024-09-26,APAC,South Korea,Returning
1090,2023-05-18,EU,Sweden,Returning
1091,2024-05-04,EU,Germany,VIP
1092,2024-03-12,APAC,South Korea,Returning
1093,2025-04-01,NA,United States,New
1094,2024-01-18,NA,Canada,Returning
1095,2023-11-17,NA,United States,Returning
1096,2023-03-19,EU,Germany,VIP
1097,2025-03-24,APAC,Japan,New
1098,2025-01-05,EU,Netherlands,New
1099,2023-02-10,NA,United States,New
1100,2024-02-27,EU,Netherlands,New
1101,2024-04-12,EU,Italy,Returning
1102,2024-04-02,APAC,Australia,New
1103,2025-06-14,EU,Netherlands,VIP
1104,2023-05-27,NA,Mexico,Returning
1105,2023-10-26,APAC,Japan,VIP
1106,2023-06-26,APAC,South Korea,New
1107,2023-08-26,APAC,Japan,New
1108,2025-06-02,EU,Italy,Returning
1109,2025-07-05,EU,Netherlands,New
1110,2023-02-13,EU,Netherlands,New
1111,2024-09-07,EU,Italy,New
1112,2023-08-15,NA,United States,New
1113,2023-07-07,EU,France,Returning
1114,2023-10-12,NA,Canada,Returning
1115,2023-07-09,NA,Canada,Returning
1116,2024-04-22,NA,Mexico,New
1117,2025-08-27,NA,Mexico,Returning
1118,2024-07-25,EU,Italy,New
1119,2024-12-05,NA,Mexico,New
1120,2024-04-25,APAC,Japan,New
1121,2023-01-14,APAC,Japan,Returning
1122,2023-03-23,NA,United States,New
1123,2023-09-19,EU,Spain,Returning
1124,2023-08-26,EU,Italy,New
1125,2025-03-29,NA,Mexico,New
1126,2025-04-01,EU,Sweden,Returning
1127,2025-04-11,NA,Canada,New
1128,2024-09-13,EU,Italy,New
1129,2024-06-25,NA,United States,New
1130,2024-09-24,NA,Mexico,New
1131,2024-02-01,APAC,Japan,Returning
1132,2024-10-14,NA,United States,New
1133,2025-02-12,EU,Sweden,New
1134,2025-01-13,EU,Poland,New
1135,2024-08-20,EU,France,New
1136,2023-02-26,EU,Poland,Returning
1137,2024-12-07,NA,Canada,New
1138,2023-12-24,EU,Sweden,New
1139,2024-12-25,NA,Canada,New
1140,2024-06-09,NA,Mexico,New
1141,2025-05-08,EU,Germany,New
1142,2023-11-26,NA,Mexico,Returning
1143,2025-06-26,NA,United States,Returning
1144,2025-04-02,EU,Netherlands,New
1145,2023-11-19,APAC,Japan,VIP
1146,2024-04-15,APAC,Japan,Returning
1147,2024-06-01,APAC,Australia,New
1148,2025-01-18,EU,Sweden,New
1149,2024-11-02,EU,Italy,New
1150,2025-04-09,EU,France,New
1151,2023-12-27,EU,France,Returning
1152,2024-05-06,EU,Netherlands,New
1153,2024-02-24,APAC,Singapore,New
1154,2025-06-04,EU,France,Returning
1155,2023-10-25,NA,United States,New
1156,2024-07-25,NA,United States,New
1157,2023-04-28,NA,United States,New
1158,2025-04-08,NA,Mexico,Returning
1159,2024-01-10,APAC,Singapore,Returning
1160,2023-11-28,EU,Sweden,New
1161,2024-07-21,EU,Spain,Returning
1162,2024-04-30,EU,Poland,New
1163,2025-04-05,NA,Mexico,New
1164,2024-06-01,EU,Netherlands,Returning
1165,2024-05-18,EU,Germany,New
1166,2023-04-13,EU,Poland,New
1167,2023-01-22,EU,Spain,Returning
1168,2024-01-24,APAC,South Korea,VIP
1169,2025-08-30,NA,United States,New
1170,2025-06-12,EU,Italy,VIP
1171,2024-09-04,APAC,Japan,New
1172,2024-09-06,APAC,Australia,Returning
1173,2024-01-17,NA,Canada,Returning
1174,2023-06-22,NA,United States,New
1175,2023-01-09,APAC,Singapore,New
1176,2023-11-27,NA,Mexico,Returning
1177,2023-11-05,EU,Spain,VIP
1178,2023-07-06,NA,Mexico,New
1179,2023-09-10,NA,Canada,New
1180,2023-01-25,APAC,Australia,New
1181,2024-08-15,NA,Mexico,New
1182,2025-06-22,EU,Italy,New
1183,2024-11-03,EU,Germany,Returning
1184,2024-03-12,EU,Spain,Returning
1185,2024-02-14,NA,United States,VIP
1186,2023-10-27,EU,France,Returning
1187,2023-05-19,EU,Poland,Returning
1188,2024-08-05,EU,Italy,New
1189,2024-07-05,EU,Sweden,New
1190,2023-01-08,EU,Poland,New
1191,2024-02-09,NA,Mexico,Returning
1192,2023-09-28,EU,Germany,Returning
1193,2023-06-15,EU,France,VIP
1194,2024-11-15,NA,Canada,New
1195,2024-05-27,NA,United States,Returning
1196,2024-09-09,EU,Spain,Returning
1197,2024-11-25,EU,Netherlands,Returning
1198,2025-08-14,EU,Sweden,New
1199,2025-02-20,EU,Italy,New
1200,2024-08-27,APAC,Japan,New
1201,2025-05-06,APAC,Singapore,New
1202,2024-04-10,EU,Italy,Returning
1203,2025-08-17,NA,Canada,VIP
1204,2025-01-11,EU,Italy,Returning
1205,2024-09-25,EU,Spain,New
1206,2025-05-29,EU,Italy,New
1207,2024-05-16,NA,Mexico,Returning
1208,2024-12-02,NA,Mexico,New
1209,2023-10-05,EU,Germany,New
1210,2025-07-27,APAC,Japan,New
1211,2024-08-30,EU,Spain,Returning
1212,2025-01-31,EU,Italy,Returning
1213,2024-03-24,EU,Italy,Returning
1214,2025-04-24,EU,Spain,New
1215,2023-03-14,NA,Mexico,New
1216,2023-04-22,NA,Canada,New
1217,2024-05-08,NA,Mexico,New
1218,2024-12-14,APAC,Australia,Returning
1219,2025-02-27,APAC,Australia,New
1220,2024-03-04,NA,United States,Returning
1221,2024-09-24,NA,United States,Returning
1222,2024-06-22,EU,Netherlands,New
1223,2025-07-25,EU,France,New
1224,2024-09-29,EU,Italy,New
1225,2024-02-11,EU,Italy,New
1226,2025-08-02,EU,Sweden,New
1227,2023-04-15,EU,Sweden,New
1228,2025-08-16,EU,France,New
1229,2023-05-31,NA,Mexico,New
1230,2023-10-08,EU,Poland,New
1231,2025-03-11,EU,Poland,Returning
1232,2024-12-15,APAC,Japan,New
1233,2025-08-03,EU,Netherlands,New
1234,2024-12-31,EU,Italy,New
1235,2024-09-12,EU,Poland,New
1236,2023-12-04,APAC,Australia,New
1237,2023-01-05,EU,Spain,New
1238,2023-05-01,EU,France,New
1239,2023-10-18,EU,Spain,New
1240,2023-02-09,NA,Mexico,New
1241,2024-05-09,APAC,South Korea,Returning
1242,2025-01-27,NA,Mexico,New
1243,2025-07-27,NA,United States,New
1244,2024-04-21,NA,Canada,New
1245,2025-05-02,NA,Canada,Returning
1246,2025-08-17,EU,Netherlands,Returning
1247,2025-04-17,NA,Canada,New
1248,2024-03-28,NA,United States,New
1249,2023-11-13,NA,United States,New
1250,2025-08-10,NA,Canada,Returning
1251,2023-08-24,NA,Canada,New
1252,2024-02-05,EU,Poland,New
1253,2023-03-14,EU,Spain,Returning
1254,2025-02-12,EU,Germany,Returning
1255,2024-09-24,EU,Italy,Returning
1256,2023-03-24,NA,Mexico,Returning
1257,2023-08-05,EU,Netherlands,VIP
1258,2024-06-25,EU,Sweden,New
1259,2024-06-10,NA,United States,New
1260,2025-02-20,NA,Canada,Returning
1261,2023-09-17,EU,Italy,VIP
1262,2025-06-19,EU,Germany,New
1263,2024-03-08,NA,Mexico,Returning
1264,2025-03-12,NA,Mexico,VIP
1265,2023-08-21,NA,Canada,Returning
1266,2023-02-06,NA,United States,New
1267,2023-02-23,APAC,Singapore,Returning
1268,2023-12-30,EU,Italy,Returning
1269,2025-07-17,EU,Netherlands,New
1270,2023-02-17,EU,France,New
1271,2023-12-26,NA,Mexico,New
1272,2023-04-17,EU,Poland,New
1273,2025-06-26,APAC,India,New
1274,2024-10-19,NA,Mexico,New
1275,2025-01-12,APAC,India,New
1276,2024-11-25,EU,Sweden,Returning
1277,2024-10-01,APAC,India,Returning
1278,2025-01-23,EU,Spain,New
1279,2023-01-08,EU,Netherlands,Returning
1280,2025-04-22,APAC,India,New
1281,2024-12-21,EU,Spain,New
1282,2024-12-21,EU,Netherlands,Returning
1283,2024-01-19,APAC,Singapore,Returning
1284,2025-02-19,NA,United States,New
1285,2024-01-07,NA,Mexico,New
1286,2023-02-17,APAC,Japan,New
1287,2025-06-03,APAC,Australia,New
1288,2023-08-17,NA,Canada,Returning
1289,2023-04-10,APAC,Japan,New
1290,2024-08-28,EU,Germany,Returning
1291,2023-08-16,NA,Canada,New
1292,2025-04-15,NA,Canada,New
1293,2024-03-08,NA,Mexico,New
1294,2023-01-05,EU,Poland,New
1295,2025-07-15,EU,Spain,VIP
1296,2024-05-16,EU,France,Returning
1297,2023-09-14,NA,Mexico,New
1298,2024-10-21,EU,Poland,New
1299,2024-05-31,NA,Canada,New
1300,2023-01-29,EU,Italy,New
1301,2025-01-09,APAC,South Korea,New
1302,2024-01-26,NA,United States,New
1303,2024-11-12,EU,Poland,New
1304,2025-05-22,NA,Canada,Returning
1305,2024-08-17,NA,United States,Returning
1306,2024-10-16,APAC,Singapore,Returning
1307,2023-09-06,APAC,Australia,New
1308,2023-08-20,EU,Netherlands,New
1309,2024-02-09,EU,Netherlands,New
1310,2025-04-10,NA,Canada,New
1311,2024-05-25,EU,Italy,New
1312,2023-12-05,EU,Italy,VIP
1313,2025-01-29,EU,Netherlands,New
1314,2025-04-11,APAC,Singapore,New
1315,2025-05-29,NA,United States,New
1316,2023-10-19,NA,Mexico,New
1317,2024-11-22,EU,Poland,New
1318,2024-07-28,APAC,India,Returning
1319,2024-03-13,NA,United States,Returning
1320,2024-01-22,NA,Canada,New
1321,2023-04-22,EU,Germany,Returning
1322,2023-09-25,EU,France,New
1323,2024-06-19,EU,Italy,New
1324,2025-05-13,EU,Sweden,Returning
1325,2025-04-23,EU,Netherlands,New
1326,2023-07-02,APAC,India,Returning
1327,2024-10-23,NA,Mexico,Returning
1328,2023-03-24,EU,Italy,VIP
1329,2024-10-19,NA,United States,New
1330,2023-11-30,EU,Poland,Returning
1331,2024-03-14,APAC,Australia,New
1332,2024-11-29,NA,Canada,New
1333,2024-02-18,EU,France,Returning
1334,2025-02-25,NA,Mexico,New
1335,2024-06-03,EU,France,Returning
1336,2025-08-30,EU,Italy,Returning
1337,2024-09-13,EU,Poland,Returning
1338,2023-10-16,EU,Germany,New
1339,2025-01-25,EU,Poland,New
1340,2024-02-02,NA,Mexico,New
1341,2024-06-04,NA,United States,Returning
1342,2023-05-14,EU,Germany,Returning
1343,2023-04-27,NA,United States,New
1344,2024-07-13,EU,Poland,Returning
1345,2023-07-01,APAC,Singapore,New
1346,2025-08-29,APAC,India,New
1347,2025-04-13,NA,Canada,New
1348,2024-11-13,APAC,Singapore,VIP
1349,2024-12-16,APAC,Australia,Returning
1350,2024-08-02,APAC,South Korea,New
1351,2023-02-28,APAC,Singapore,New
1352,2024-01-18,EU,Poland,Returning
1353,2024-04-27,NA,Canada,New
1354,2025-06-10,NA,Canada,New
1355,2023-08-02,EU,France,Returning
1356,2024-04-28,APAC,Singapore,New
1357,2023-12-02,EU,Spain,New
