date,region,channel,spend,sessions
2023-02-13,APAC,Social,686.53,2565
2023-02-13,APAC,Email,274.09,542
2023-02-13,APAC,Affiliate,165.78,516
2023-02-13,APAC,Direct,64.01,100
2023-02-14,EU,Paid Search,1143.7,4231
2023-02-14,EU,Social,716.52,2427
2023-02-14,EU,Email,233.55,660
2023-02-14,EU,Affiliate,354.65,1310
2023-02-14,EU,Direct,109.78,152
2023-02-14,NA,Paid Search,1031.65,4073
2023-02-14,NA,Social,591.59,2105
2023-02-14,NA,Email,263.72,526
2023-02-14,NA,Affiliate,181.22,475
2023-02-14,NA,Direct,65.84,100
2023-02-14,APAC,Paid Search,506.06,1803
2023-02-14,APAC,Social,616.03,2518
2023-02-14,APAC,Email,174.11,300
2023-02-14,APAC,Affiliate,276.57,583
2023-02-14,APAC,Direct,92.15,169
2023-02-15,EU,Paid Search,675.07,3084
2023-02-15,EU,Social,871.97,3867
2023-02-15,EU,Email,258.83,587
2023-02-15,EU,Affiliate,341.41,870
2023-02-15,EU,Direct,85.2,115
2023-02-15,NA,Paid Search,930.38,3415
2023-02-15,NA,Social,383.3,1767
2023-02-15,NA,Email,227.59,518
2023-02-15,NA,Affiliate,323.83,580
2023-02-15,NA,Direct,81.14,109
2023-02-15,APAC,Paid Search,433.49,1322
2023-02-15,APAC,Social,421.68,1986
2023-02-15,APAC,Email,254.39,540
2023-02-15,APAC,Affiliate,297.75,716
2023-02-15,APAC,Direct,73.9,100
2023-02-16,EU,Paid Search,787.21,2666
2023-02-16,EU,Social,864.49,4447
2023-02-16,EU,Email,259.75,406
2023-02-16,EU,Affiliate,389.13,1145
2023-02-16,EU,Direct,82.93,129
2023-02-16,NA,Paid Search,1126.84,3828
2023-02-16,NA,Social,1085.53,3467
2023-02-16,NA,Email,240.79,530
2023-02-16,NA,Affiliate,212.09,646
2023-02-16,NA,Direct,56.49,100
2023-02-16,APAC,Paid Search,630.61,1850
2023-02-16,APAC,Social,943.92,3761
2023-02-16,APAC,Email,221.84,354
2023-02-16,APAC,Affiliate,277.9,604
2023-02-16,APAC,Direct,96.69,162
2023-02-17,EU,Paid Search,1182.83,3811
2023-02-17,EU,Social,859.95,4906
2023-02-17,EU,Email,267.07,566
2023-02-17,EU,Affiliate,293.75,1104
2023-02-17,EU,Direct,94.35,154
2023-02-17,NA,Paid Search,762.1,2050
2023-02-17,NA,Social,653.48,3078
2023-02-17,NA,Email,254.42,528
2023-02-17,NA,Affiliate,234.22,535
2023-02-17,NA,Direct,79.03,100
2023-02-17,APAC,Paid Search,619.97,2350
2023-02-17,APAC,Social,793.35,3353
2023-02-17,APAC,Email,232.97,541
2023-02-17,APAC,Affiliate,215.75,875
2023-02-17,APAC,Direct,73.85,115
2023-02-18,EU,Paid Search,1355.82,5696
2023-02-18,EU,Social,928.0,2721
2023-02-18,EU,Email,293.39,602
2023-02-18,EU,Affiliate,368.07,1269
2023-02-18,EU,Direct,82.04,146
2023-02-18,NA,Paid Search,918.46,3669
2023-02-18,NA,Social,504.54,2209
2023-02-18,NA,Email,144.75,366
2023-02-18,NA,Affiliate,327.57,919
2023-02-18,NA,Direct,85.57,125
2023-02-18,APAC,Paid Search,563.96,1888
2023-02-18,APAC,Social,515.99,1800
2023-02-18,APAC,Email,165.47,311
2023-02-18,APAC,Affiliate,315.05,1144
2023-02-18,APAC,Direct,71.81,136
2023-02-19,EU,Paid Search,1391.55,7312
2023-02-19,EU,Social,691.6,3378
2023-02-19,EU,Email,311.38,666
2023-02-19,EU,Affiliate,334.12,1168
2023-02-19,EU,Direct,119.82,237
2023-02-19,NA,Paid Search,1210.55,4351
2023-02-19,NA,Social,391.98,1673
2023-02-19,NA,Email,211.15,617
2023-02-19,NA,Affiliate,321.38,914
2023-02-19,NA,Direct,79.74,133
2023-02-19,APAC,Paid Search,769.05,2699
2023-02-19,APAC,Social,726.7,2044
2023-02-19,APAC,Email,224.71,413
2023-02-19,APAC,Affiliate,327.46,967
2023-02-19,APAC,Direct,54.39,100
2023-02-20,EU,Paid Search,1001.51,4533
2023-02-20,EU,Social,879.66,2951
2023-02-20,EU,Email,248.15,487
2023-02-20,EU,Affiliate,360.76,1134
2023-02-20,EU,Direct,70.97,146
2023-02-20,NA,Paid Search,850.56,2504
2023-02-20,NA,Social,563.62,1891
2023-02-20,NA,Email,269.87,491
2023-02-20,NA,Affiliate,226.21,612
2023-02-20,NA,Direct,82.76,142
2023-02-20,APAC,Paid Search,535.57,973
2023-02-20,APAC,Social,423.39,2472
2023-02-20,APAC,Email,89.36,137
2023-02-20,APAC,Affiliate,269.97,1196
2023-02-20,APAC,Direct,57.44,100
2023-02-21,EU,Paid Search,1331.9,3727
2023-02-21,EU,Social,1053.26,3608
2023-02-21,EU,Email,308.37,941
2023-02-21,EU,Affiliate,328.02,965
2023-02-21,EU,Direct,85.41,125
2023-02-21,NA,Paid Search,855.41,3420
2023-02-21,NA,Social,718.54,3220
2023-02-21,NA,Email,230.93,454
2023-02-21,NA,Affiliate,318.65,964
2023-02-21,NA,Direct,73.12,125
2023-02-21,APAC,Paid Search,743.0,2887
2023-02-21,APAC,Social,632.02,3508
2023-02-21,APAC,Email,139.64,282
2023-02-21,APAC,Affiliate,281.91,980
2023-02-21,APAC,Direct,58.07,107
2023-02-22,EU,Paid Search,747.79,2690
2023-02-22,EU,Social,1047.67,4393
2023-02-22,EU,Email,257.48,622
2023-02-22,EU,Affiliate,359.76,750
2023-02-22,EU,Direct,101.76,127
2023-02-22,NA,Paid Search,1064.61,4402
2023-02-22,NA,Social,882.08,4108
2023-02-22,NA,Email,268.6,523
2023-02-22,NA,Affiliate,382.09,1392
2023-02-22,NA,Direct,93.15,163
2023-02-22,APAC,Paid Search,635.21,2809
2023-02-22,APAC,Social,678.74,1302
2023-02-22,APAC,Email,257.29,500
2023-02-22,APAC,Affiliate,272.92,778
2023-02-22,APAC,Direct,76.2,122
2023-02-23,EU,Paid Search,1078.1,2427
2023-02-23,EU,Social,1059.87,4274
2023-02-23,EU,Email,226.51,694
2023-02-23,EU,Affiliate,438.02,1179
2023-02-23,EU,Direct,71.42,105
2023-02-23,NA,Paid Search,1192.99,3107
2023-02-23,NA,Social,675.18,3587
2023-02-23,NA,Email,147.81,233
2023-02-23,NA,Affiliate,296.61,825
2023-02-23,NA,Direct,84.73,100
2023-02-23,APAC,Paid Search,873.65,2917
2023-02-23,APAC,Social,633.5,2081
2023-02-23,APAC,Email,121.57,212
2023-02-23,APAC,Affiliate,253.67,696
2023-02-23,APAC,Direct,50.0,100
2023-02-24,EU,Paid Search,993.76,4921
2023-02-24,EU,Social,964.28,4105
2023-02-24,EU,Email,272.17,674
2023-02-24,EU,Affiliate,370.44,1113
2023-02-24,EU,Direct,74.78,137
2023-02-24,NA,Paid Search,847.04,2471
2023-02-24,NA,Social,702.86,3949
2023-02-24,NA,Email,244.46,392
2023-02-24,NA,Affiliate,296.36,1028
2023-02-24,NA,Direct,89.06,123
2023-02-24,APAC,Paid Search,451.41,1621
2023-02-24,APAC,Social,645.67,2867
2023-02-24,APAC,Email,259.89,696
2023-02-24,APAC,Affiliate,350.39,889
2023-02-24,APAC,Direct,69.0,100
2023-02-25,EU,Paid Search,1067.74,4117
2023-02-25,EU,Social,698.52,3058
2023-02-25,EU,Email,219.08,448
2023-02-25,EU,Affiliate,335.63,912
2023-02-25,EU,Direct,91.63,145
2023-02-25,NA,Paid Search,762.43,2841
2023-02-25,NA,Social,681.79,2467
2023-02-25,NA,Email,249.3,588
2023-02-25,NA,Affiliate,434.97,967
2023-02-25,NA,Direct,96.4,131
2023-02-25,APAC,Paid Search,830.11,2206
2023-02-25,APAC,Social,649.4,2319
2023-02-25,APAC,Email,193.59,330
2023-02-25,APAC,Affiliate,218.24,554
2023-02-25,APAC,Direct,92.21,113
2023-02-26,EU,Paid Search,1262.59,4150
2023-02-26,EU,Social,732.96,3253
2023-02-26,EU,Email,318.75,516
2023-02-26,EU,Affiliate,503.96,2053
2023-02-26,EU,Direct,91.56,150
2023-02-26,NA,Paid Search,999.66,3544
2023-02-26,NA,Social,802.07,2909
2023-02-26,NA,Email,291.19,542
2023-02-26,NA,Affiliate,347.86,1022
2023-02-26,NA,Direct,68.24,100
2023-02-26,APAC,Paid Search,720.92,2416
2023-02-26,APAC,Social,726.48,2692
2023-02-26,APAC,Email,239.53,343
2023-02-26,APAC,Affiliate,221.89,795
2023-02-26,APAC,Direct,73.63,112
2023-02-27,EU,Paid Search,831.49,3362
2023-02-27,EU,Social,752.15,3469
2023-02-27,EU,Email,260.59,491
2023-02-27,EU,Affiliate,340.31,1407
2023-02-27,EU,Direct,83.94,100
2023-02-27,NA,Paid Search,1024.27,2188
2023-02-27,NA,Social,582.41,3140
2023-02-27,NA,Email,223.97,406
2023-02-27,NA,Affiliate,434.94,1314
2023-02-27,NA,Direct,67.25,112
2023-02-27,APAC,Paid Search,703.1,2427
2023-02-27,APAC,Social,559.22,1521
2023-02-27,APAC,Email,223.15,638
2023-02-27,APAC,Affiliate,130.62,498
2023-02-27,APAC,Direct,61.38,100
2023-02-28,EU,Paid Search,1161.08,4610
2023-02-28,EU,Social,853.26,2997
2023-02-28,EU,Email,262.08,533
2023-02-28,EU,Affiliate,388.74,1419
2023-02-28,EU,Direct,69.23,107
2023-02-28,NA,Paid Search,915.97,3212
2023-02-28,NA,Social,826.93,2967
2023-02-28,NA,Email,198.96,298
2023-02-28,NA,Affiliate,318.21,778
2023-02-28,NA,Direct,64.8,102
2023-02-28,APAC,Paid Search,685.83,2171
2023-02-28,APAC,Social,642.6,2294
2023-02-28,APAC,Email,211.33,515
2023-02-28,APAC,Affiliate,219.78,789
2023-02-28,APAC,Direct,50.0,104
2023-03-01,EU,Paid Search,1282.04,4003
2023-03-01,EU,Social,1039.79,3568
2023-03-01,EU,Email,227.21,362
2023-03-01,EU,Affiliate,318.91,686
2023-03-01,EU,Direct,110.64,188
2023-03-01,NA,Paid Search,903.85,4078
2023-03-01,NA,Social,602.5,3127
2023-03-01,NA,Email,212.76,445
2023-03-01,NA,Affiliate,312.0,912
2023-03-01,NA,Direct,87.45,117
2023-03-01,APAC,Paid Search,822.68,2438
2023-03-01,APAC,Social,456.34,1228
2023-03-01,APAC,Email,214.23,579
2023-03-01,APAC,Affiliate,232.35,788
2023-03-01,APAC,Direct,86.19,118
2023-03-02,EU,Paid Search,1074.92,4022
2023-03-02,EU,Social,1004.53,4881
2023-03-02,EU,Email,254.93,711
2023-03-02,EU,Affiliate,390.87,1147
2023-03-02,EU,Direct,102.88,188
2023-03-02,NA,Paid Search,1462.59,5242
2023-03-02,NA,Social,639.03,2859
2023-03-02,NA,Email,282.61,506
2023-03-02,NA,Affiliate,265.63,1010
2023-03-02,NA,Direct,103.91,162
2023-03-02,APAC,Paid Search,1082.68,3680
2023-03-02,APAC,Social,462.9,2376
2023-03-02,APAC,Email,208.33,598
2023-03-02,APAC,Affiliate,180.71,599
2023-03-02,APAC,Direct,52.86,100
2023-03-03,EU,Paid Search,1399.1,4141
2023-03-03,EU,Social,1141.13,3117
2023-03-03,EU,Email,323.62,708
2023-03-03,EU,Affiliate,432.67,1565
2023-03-03,EU,Direct,105.17,171
2023-03-03,NA,Paid Search,822.33,2425
2023-03-03,NA,Social,726.64,3743
2023-03-03,NA,Email,279.64,587
2023-03-03,NA,Affiliate,187.14,407
2023-03-03,NA,Direct,90.17,121
2023-03-03,APAC,Paid Search,795.54,3278
2023-03-03,APAC,Social,645.76,1900
2023-03-03,APAC,Email,186.92,397
2023-03-03,APAC,Affiliate,328.99,850
2023-03-03,APAC,Direct,84.23,100
2023-03-04,EU,Paid Search,1178.37,2802
2023-03-04,EU,Social,780.39,3757
2023-03-04,EU,Email,279.7,459
2023-03-04,EU,Affiliate,351.39,1332
2023-03-04,EU,Direct,112.56,167
2023-03-04,NA,Paid Search,723.55,1590
2023-03-04,NA,Social,678.99,2649
2023-03-04,NA,Email,376.48,637
2023-03-04,NA,Affiliate,319.23,909
2023-03-04,NA,Direct,71.55,146
2023-03-04,APAC,Paid Search,781.38,1687
2023-03-04,APAC,Social,705.62,3257
2023-03-04,APAC,Email,251.04,465
2023-03-04,APAC,Affiliate,200.08,608
2023-03-04,APAC,Direct,71.13,100
2023-03-05,EU,Paid Search,1066.05,4085
2023-03-05,EU,Social,798.07,4252
2023-03-05,EU,Email,336.72,827
2023-03-05,EU,Affiliate,341.89,1026
2023-03-05,EU,Direct,91.33,119
2023-03-05,NA,Paid Search,1320.35,5622
2023-03-05,NA,Social,796.02,4369
2023-03-05,NA,Email,305.55,548
2023-03-05,NA,Affiliate,242.19,369
2023-03-05,NA,Direct,67.41,130
2023-03-05,APAC,Paid Search,806.92,3237
2023-03-05,APAC,Social,686.44,2799
2023-03-05,APAC,Email,183.85,398
2023-03-05,APAC,Affiliate,396.1,1258
2023-03-05,APAC,Direct,50.0,100
2023-03-06,EU,Paid Search,1228.23,3966
2023-03-06,EU,Social,707.18,3638
2023-03-06,EU,Email,275.27,609
2023-03-06,EU,Affiliate,457.42,972
2023-03-06,EU,Direct,97.79,121
2023-03-06,NA,Paid Search,1136.64,4988
2023-03-06,NA,Social,791.78,3528
2023-03-06,NA,Email,242.67,541
2023-03-06,NA,Affiliate,281.7,513
2023-03-06,NA,Direct,95.53,157
2023-03-06,APAC,Paid Search,1003.62,3891
2023-03-06,APAC,Social,466.47,1529
2023-03-06,APAC,Email,254.99,399
2023-03-06,APAC,Affiliate,266.12,636
2023-03-06,APAC,Direct,89.74,100
2023-03-07,EU,Paid Search,1302.17,3714
2023-03-07,EU,Social,980.12,4593
2023-03-07,EU,Email,313.98,806
2023-03-07,EU,Affiliate,519.38,389
2023-03-07,EU,Direct,97.38,129
2023-03-07,NA,Paid Search,1191.59,5048
2023-03-07,NA,Social,554.73,2314
2023-03-07,NA,Email,223.24,496
2023-03-07,NA,Affiliate,408.77,965
2023-03-07,NA,Direct,85.13,102
2023-03-07,APAC,Paid Search,549.89,2378
2023-03-07,APAC,Social,777.81,2595
2023-03-07,APAC,Email,260.74,393
2023-03-07,APAC,Affiliate,328.61,785
2023-03-07,APAC,Direct,70.4,103
2023-03-08,EU,Paid Search,761.77,2486
2023-03-08,EU,Social,884.56,2851
2023-03-08,EU,Email,276.5,670
2023-03-08,EU,Affiliate,394.72,1061
2023-03-08,EU,Direct,79.6,100
2023-03-08,NA,Paid Search,1000.71,3285
2023-03-08,NA,Social,630.91,2277
2023-03-08,NA,Email,213.56,551
2023-03-08,NA,Affiliate,421.38,1266
2023-03-08,NA,Direct,91.61,178
2023-03-08,APAC,Paid Search,1013.04,2965
2023-03-08,APAC,Social,678.32,2674
2023-03-08,APAC,Email,250.11,266
2023-03-08,APAC,Affiliate,113.28,367
2023-03-08,APAC,Direct,73.5,121
2023-03-09,EU,Paid Search,1041.47,2558
2023-03-09,EU,Social,829.5,2248
2023-03-09,EU,Email,248.15,579
2023-03-09,EU,Affiliate,377.53,1004
2023-03-09,EU,Direct,84.5,112
2023-03-09,NA,Paid Search,1053.12,4022
2023-03-09,NA,Social,589.07,2532
2023-03-09,NA,Email,338.74,567
2023-03-09,NA,Affiliate,363.02,1023
2023-03-09,NA,Direct,84.41,147
2023-03-09,APAC,Paid Search,899.14,3498
2023-03-09,APAC,Social,483.26,1805
2023-03-09,APAC,Email,251.47,406
2023-03-09,APAC,Affiliate,298.34,1068
2023-03-09,APAC,Direct,80.78,107
2023-03-10,EU,Paid Search,1158.17,4277
2023-03-10,EU,Social,790.89,2739
2023-03-10,EU,Email,276.4,686
2023-03-10,EU,Affiliate,320.79,1018
2023-03-10,EU,Direct,105.12,211
2023-03-10,NA,Paid Search,1391.95,3926
2023-03-10,NA,Social,852.56,3176
2023-03-10,NA,Email,277.63,431
2023-03-10,NA,Affiliate,361.41,1474
2023-03-10,NA,Direct,68.03,120
2023-03-10,APAC,Paid Search,953.39,4239
2023-03-10,APAC,Social,662.13,2900
2023-03-10,APAC,Email,248.26,704
2023-03-10,APAC,Affiliate,280.01,903
2023-03-10,APAC,Direct,74.29,100
2023-03-11,EU,Paid Search,1069.74,3002
2023-03-11,EU,Social,979.66,3931
2023-03-11,EU,Email,286.75,630
2023-03-11,EU,Affiliate,349.4,1023
2023-03-11,EU,Direct,112.85,174
2023-03-11,NA,Paid Search,1179.2,2686
2023-03-11,NA,Social,794.73,3376
2023-03-11,NA,Email,275.5,407
2023-03-11,NA,Affiliate,306.53,702
2023-03-11,NA,Direct,78.41,164
2023-03-11,APAC,Paid Search,783.79,2201
2023-03-11,APAC,Social,450.76,1588
2023-03-11,APAC,Email,200.96,454
2023-03-11,APAC,Affiliate,309.43,1061
2023-03-11,APAC,Direct,86.54,148
2023-03-12,EU,Paid Search,1358.75,7233
2023-03-12,EU,Social,970.52,4122
2023-03-12,EU,Email,300.33,549
2023-03-12,EU,Affiliate,347.58,727
2023-03-12,EU,Direct,140.14,178
2023-03-12,NA,Paid Search,1167.74,4175
2023-03-12,NA,Social,757.2,3388
2023-03-12,NA,Email,261.55,317
2023-03-12,NA,Affiliate,353.21,1214
2023-03-12,NA,Direct,95.34,117
2023-03-12,APAC,Paid Search,956.12,2747
2023-03-12,APAC,Social,234.63,636
2023-03-12,APAC,Email,133.9,355
2023-03-12,APAC,Affiliate,287.92,565
2023-03-12,APAC,Direct,82.52,146
2023-03-13,EU,Paid Search,1316.81,4671
2023-03-13,EU,Social,952.48,3283
2023-03-13,EU,Email,323.58,661
2023-03-13,EU,Affiliate,282.1,739
2023-03-13,EU,Direct,99.91,101
2023-03-13,NA,Paid Search,961.97,2763
2023-03-13,NA,Social,525.81,2722
2023-03-13,NA,Email,273.46,488
2023-03-13,NA,Affiliate,397.91,1561
2023-03-13,NA,Direct,68.6,129
2023-03-13,APAC,Paid Search,1002.78,4057
2023-03-13,APAC,Social,830.99,5119
2023-03-13,APAC,Email,246.03,565
2023-03-13,APAC,Affiliate,263.19,707
2023-03-13,APAC,Direct,83.73,109
2023-03-14,EU,Paid Search,1450.18,4531
2023-03-14,EU,Social,1175.8,5623
2023-03-14,EU,Email,298.42,455
2023-03-14,EU,Affiliate,324.95,1096
2023-03-14,EU,Direct,121.92,129
2023-03-14,NA,Paid Search,1189.92,4619
2023-03-14,NA,Social,957.35,4718
2023-03-14,NA,Email,291.14,623
2023-03-14,NA,Affiliate,367.19,1061
2023-03-14,NA,Direct,75.81,111
2023-03-14,APAC,Paid Search,717.62,2305
2023-03-14,APAC,Social,760.97,2630
2023-03-14,APAC,Email,206.98,299
2023-03-14,APAC,Affiliate,266.35,1016
2023-03-14,APAC,Direct,71.18,100
2023-03-15,EU,Paid Search,1176.67,3915
2023-03-15,EU,Social,838.68,3828
2023-03-15,EU,Email,283.24,587
2023-03-15,EU,Affiliate,355.07,1230
2023-03-15,EU,Direct,125.66,173
2023-03-15,NA,Paid Search,1016.1,3760
2023-03-15,NA,Social,776.66,3642
2023-03-15,NA,Email,295.51,428
2023-03-15,NA,Affiliate,362.52,1141
2023-03-15,NA,Direct,108.29,166
2023-03-15,APAC,Paid Search,692.88,3129
2023-03-15,APAC,Social,803.79,4141
2023-03-15,APAC,Email,273.77,459
2023-03-15,APAC,Affiliate,228.13,759
2023-03-15,APAC,Direct,69.32,100
2023-03-16,EU,Paid Search,1182.58,4979
2023-03-16,EU,Social,594.77,2846
2023-03-16,EU,Email,224.44,440
2023-03-16,EU,Affiliate,392.2,1044
2023-03-16,EU,Direct,101.13,201
2023-03-16,NA,Paid Search,958.47,3478
2023-03-16,NA,Social,773.85,3290
2023-03-16,NA,Email,239.63,373
2023-03-16,NA,Affiliate,315.96,1299
2023-03-16,NA,Direct,99.76,134
2023-03-16,APAC,Paid Search,1136.67,2632
2023-03-16,APAC,Social,644.26,1790
2023-03-16,APAC,Email,278.78,456
2023-03-16,APAC,Affiliate,334.87,1198
2023-03-16,APAC,Direct,85.56,125
2023-03-17,EU,Paid Search,785.29,2842
2023-03-17,EU,Social,853.27,3443
2023-03-17,EU,Email,268.45,430
2023-03-17,EU,Affiliate,325.26,1029
2023-03-17,EU,Direct,95.44,117
2023-03-17,NA,Paid Search,853.67,2561
2023-03-17,NA,Social,522.87,2117
2023-03-17,NA,Email,239.21,342
2023-03-17,NA,Affiliate,352.31,956
2023-03-17,NA,Direct,92.27,173
2023-03-17,APAC,Paid Search,754.22,3355
2023-03-17,APAC,Social,600.32,2895
2023-03-17,APAC,Email,237.33,367
2023-03-17,APAC,Affiliate,287.98,910
2023-03-17,APAC,Direct,81.96,123
2023-03-18,EU,Paid Search,1203.33,3315
2023-03-18,EU,Social,935.3,3011
2023-03-18,EU,Email,297.16,619
2023-03-18,EU,Affiliate,491.09,916
2023-03-18,EU,Direct,115.19,216
2023-03-18,NA,Paid Search,1008.51,3962
2023-03-18,NA,Social,709.1,2204
2023-03-18,NA,Email,314.48,640
2023-03-18,NA,Affiliate,370.34,659
2023-03-18,NA,Direct,86.82,100
2023-03-18,APAC,Paid Search,1149.64,4369
2023-03-18,APAC,Social,718.07,2144
2023-03-18,APAC,Email,249.48,512
2023-03-18,APAC,Affiliate,340.67,1176
2023-03-18,APAC,Direct,93.96,135
2023-03-19,EU,Paid Search,1362.07,4794
2023-03-19,EU,Social,746.21,3373
2023-03-19,EU,Email,251.73,534
2023-03-19,EU,Affiliate,356.21,1006
2023-03-19,EU,Direct,83.86,169
2023-03-19,NA,Paid Search,884.06,2996
2023-03-19,NA,Social,729.63,3066
2023-03-19,NA,Email,210.8,414
2023-03-19,NA,Affiliate,350.3,1092
2023-03-19,NA,Direct,105.69,178
2023-03-19,APAC,Paid Search,1182.94,4162
2023-03-19,APAC,Social,620.65,2099
2023-03-19,APAC,Email,187.27,389
2023-03-19,APAC,Affiliate,270.15,1041
2023-03-19,APAC,Direct,69.47,100
2023-03-20,EU,Paid Search,996.43,4836
2023-03-20,EU,Social,959.44,3342
2023-03-20,EU,Email,381.48,716
2023-03-20,EU,Affiliate,301.3,730
2023-03-20,EU,Direct,97.1,137
2023-03-20,NA,Paid Search,1070.95,5278
2023-03-20,NA,Social,717.71,3018
2023-03-20,NA,Email,224.34,456
2023-03-20,NA,Affiliate,493.47,1067
2023-03-20,NA,Direct,53.35,100
2023-03-20,APAC,Paid Search,611.82,2227
2023-03-20,APAC,Social,784.23,3422
2023-03-20,APAC,Email,238.31,486
2023-03-20,APAC,Affiliate,258.33,811
2023-03-20,APAC,Direct,50.0,110
2023-03-21,EU,Paid Search,1165.42,3686
2023-03-21,EU,Social,785.99,3283
2023-03-21,EU,Email,318.3,652
2023-03-21,EU,Affiliate,402.31,1060
2023-03-21,EU,Direct,101.38,210
2023-03-21,NA,Paid Search,946.45,4070
2023-03-21,NA,Social,715.25,2973
2023-03-21,NA,Email,301.39,308
2023-03-21,NA,Affiliate,381.89,947
2023-03-21,NA,Direct,84.36,132
2023-03-21,APAC,Paid Search,1069.73,3860
2023-03-21,APAC,Social,674.47,2227
2023-03-21,APAC,Email,160.61,335
2023-03-21,APAC,Affiliate,314.64,1157
2023-03-21,APAC,Direct,76.13,100
2023-03-22,EU,Paid Search,1216.8,3814
2023-03-22,EU,Social,774.22,2781
2023-03-22,EU,Email,236.28,377
2023-03-22,EU,Affiliate,307.45,1064
2023-03-22,EU,Direct,79.79,102
2023-03-22,NA,Paid Search,911.22,3516
2023-03-22,NA,Social,797.98,3489
2023-03-22,NA,Email,178.49,368
2023-03-22,NA,Affiliate,311.84,746
2023-03-22,NA,Direct,80.1,103
2023-03-22,APAC,Paid Search,445.56,1701
2023-03-22,APAC,Social,418.18,2303
2023-03-22,APAC,Email,124.73,288
2023-03-22,APAC,Affiliate,270.93,1092
2023-03-22,APAC,Direct,50.0,100
2023-03-23,EU,Paid Search,1373.9,4694
2023-03-23,EU,Social,1053.33,3552
2023-03-23,EU,Email,319.69,552
2023-03-23,EU,Affiliate,394.49,1359
2023-03-23,EU,Direct,95.51,125
2023-03-23,NA,Paid Search,955.21,3153
2023-03-23,NA,Social,755.01,3505
2023-03-23,NA,Email,260.9,600
2023-03-23,NA,Affiliate,341.18,630
2023-03-23,NA,Direct,82.96,143
2023-03-23,APAC,Paid Search,1191.19,2287
2023-03-23,APAC,Social,598.31,2872
2023-03-23,APAC,Email,193.76,275
2023-03-23,APAC,Affiliate,262.53,813
2023-03-23,APAC,Direct,76.97,100
2023-03-24,EU,Paid Search,1316.83,5242
2023-03-24,EU,Social,902.58,3169
2023-03-24,EU,Email,369.86,687
2023-03-24,EU,Affiliate,409.37,1297
2023-03-24,EU,Direct,110.94,166
2023-03-24,NA,Paid Search,1039.66,3595
2023-03-24,NA,Social,581.94,1696
2023-03-24,NA,Email,288.84,580
2023-03-24,NA,Affiliate,343.47,1233
2023-03-24,NA,Direct,82.33,145
2023-03-24,APAC,Paid Search,671.87,3251
2023-03-24,APAC,Social,942.45,4764
2023-03-24,APAC,Email,266.41,535
2023-03-24,APAC,Affiliate,347.25,970
2023-03-24,APAC,Direct,89.99,100
2023-03-25,EU,Paid Search,1018.63,4547
2023-03-25,EU,Social,824.14,3544
2023-03-25,EU,Email,218.49,468
2023-03-25,EU,Affiliate,343.31,841
2023-03-25,EU,Direct,90.56,116
2023-03-25,NA,Paid Search,1008.08,3394
2023-03-25,NA,Social,583.99,2788
2023-03-25,NA,Email,223.19,453
2023-03-25,NA,Affiliate,416.89,1053
2023-03-25,NA,Direct,98.48,126
2023-03-25,APAC,Paid Search,967.65,2530
2023-03-25,APAC,Social,673.02,1949
2023-03-25,APAC,Email,188.8,316
2023-03-25,APAC,Affiliate,300.33,915
2023-03-25,APAC,Direct,73.16,120
2023-03-26,EU,Paid Search,1165.44,5369
2023-03-26,EU,Social,747.13,2981
2023-03-26,EU,Email,305.63,676
2023-03-26,EU,Affiliate,418.97,1234
2023-03-26,EU,Direct,101.13,156
2023-03-26,NA,Paid Search,1083.36,3805
2023-03-26,NA,Social,762.81,2928
2023-03-26,NA,Email,274.3,636
2023-03-26,NA,Affiliate,246.15,888
2023-03-26,NA,Direct,86.47,128
2023-03-26,APAC,Paid Search,1006.41,4287
2023-03-26,APAC,Social,560.08,2883
2023-03-26,APAC,Email,217.71,344
2023-03-26,APAC,Affiliate,238.66,829
2023-03-26,APAC,Direct,70.71,100
2023-03-27,EU,Paid Search,1454.45,6119
2023-03-27,EU,Social,995.72,3978
2023-03-27,EU,Email,340.12,487
2023-03-27,EU,Affiliate,320.14,936
2023-03-27,EU,Direct,98.55,150
2023-03-27,NA,Paid Search,610.53,2177
2023-03-27,NA,Social,477.25,2176
2023-03-27,NA,Email,159.42,390
2023-03-27,NA,Affiliate,365.69,1199
2023-03-27,NA,Direct,85.7,148
2023-03-27,APAC,Paid Search,1038.27,2539
2023-03-27,APAC,Social,383.4,1907
2023-03-27,APAC,Email,183.61,348
2023-03-27,APAC,Affiliate,313.31,1196
2023-03-27,APAC,Direct,79.54,147
2023-03-28,EU,Paid Search,1265.88,3750
2023-03-28,EU,Social,1014.38,2610
2023-03-28,EU,Email,356.56,644
2023-03-28,EU,Affiliate,449.05,1266
2023-03-28,EU,Direct,78.19,128
2023-03-28,NA,Paid Search,1104.6,3275
2023-03-28,NA,Social,871.06,3856
2023-03-28,NA,Email,234.14,509
2023-03-28,NA,Affiliate,343.48,947
2023-03-28,NA,Direct,88.68,124
2023-03-28,APAC,Paid Search,734.37,1910
2023-03-28,APAC,Social,675.73,2480
2023-03-28,APAC,Email,230.81,466
2023-03-28,APAC,Affiliate,287.45,1025
2023-03-28,APAC,Direct,69.55,100
2023-03-29,EU,Paid Search,1224.99,4762
2023-03-29,EU,Social,990.24,3839
2023-03-29,EU,Email,411.08,648
2023-03-29,EU,Affiliate,382.54,1137
