return_id,order_id,return_date,reason_code,refund_amount
626,9651,2023-01-30,Wrong Size,20.36
627,9659,2023-01-25,Damaged,50.54
628,9678,2023-02-03,Not as Described,66.47
629,9689,2023-01-25,Changed Mind,69.3
630,9694,2023-02-05,Not as Described,123.26
631,9699,2023-02-03,Not as Described,71.46
632,9738,2023-02-01,Wrong Size,47.55
633,9742,2023-02-07,Damaged,17.98
634,9751,2023-01-26,Not as Described,60.07
635,9754,2023-01-25,Wrong Size,74.23
636,9788,2023-02-03,Changed Mind,17.65
637,9814,2023-01-30,Damaged,65.46
638,9821,2023-02-05,Damaged,184.64
639,9830,2023-01-24,Not as Described,78.77
640,9889,2023-02-05,Wrong Size,85.48
641,9903,2023-01-24,Late Delivery,17.25
642,9905,2023-02-05,Late Delivery,40.26
643,9908,2023-02-08,Not as Described,53.25
644,9909,2023-02-08,Changed Mind,68.55
645,9911,2023-02-09,Changed Mind,71.07
646,9935,2023-02-05,Wrong Size,99.56
647,9963,2023-01-20,Late Delivery,61.45
648,9969,2023-02-06,Wrong Size,16.42
649,9988,2023-01-26,Not as Described,113.84
650,10019,2023-02-09,Damaged,97.95
651,10028,2023-02-01,Wrong Size,216.28
652,10029,2023-01-30,Wrong Size,38.3
653,10035,2023-02-02,Damaged,75.23
654,10044,2023-01-31,Wrong Size,162.04
655,10066,2023-01-27,Damaged,69.58
656,10083,2023-01-23,Wrong Size,42.26
657,10137,2023-02-09,Not as Described,35.29
658,10143,2023-02-06,Late Delivery,24.27
659,10148,2023-02-01,Changed Mind,59.3
660,10179,2023-01-21,Late Delivery,22.61
661,10193,2023-02-12,Damaged,132.39
662,10212,2023-01-30,Wrong Size,20.75
663,10219,2023-02-04,Wrong Size,125.37
664,10235,2023-01-30,Wrong Size,107.82
665,10258,2023-01-28,Late Delivery,37.89
666,10267,2023-01-23,Not as Described,103.21
667,10284,2023-02-02,Changed Mind,45.68
668,10288,2023-02-09,Not as Described,29.35
669,10341,2023-02-03,Wrong Size,30.97
670,10349,2023-02-07,Wrong Size,104.51
671,10351,2023-01-28,Changed Mind,127.03
672,10363,2023-02-01,Damaged,39.97
673,10380,2023-01-23,Not as Described,40.25
674,10386,2023-02-04,Changed Mind,52.78
675,10414,2023-02-03,Wrong Size,91.01
676,10420,2023-01-30,Wrong Size,99.13
677,10430,2023-02-07,Late Delivery,24.23
678,10449,2023-02-09,Wrong Size,51.71
679,10479,2023-01-22,Damaged,42.31
680,10549,2023-01-24,Late Delivery,81.86
681,10552,2023-02-05,Wrong Size,67.43
682,10585,2023-01-23,Wrong Size,102.47
683,10587,2023-02-01,Not as Described,12.59
684,10597,2023-01-23,Wrong Size,45.97
685,10598,2023-02-05,Damaged,67.03
686,10621,2023-01-28,Changed Mind,187.75
687,10626,2023-01-26,Damaged,18.16
688,10630,2023-01-26,Wrong Size,56.06
689,10644,2023-01-26,Damaged,72.97
690,10658,2023-01-28,Damaged,64.09
691,10671,2023-02-04,Changed Mind,102.34
692,10699,2023-02-05,Wrong Size,25.9
693,10707,2023-01-26,Wrong Size,24.53
694,10725,2023-02-05,Late Delivery,50.69
695,10730,2023-02-11,Not as Described,28.12
696,10736,2023-02-08,Wrong Size,33.52
697,10751,2023-02-07,Not as Described,54.28
698,10760,2023-01-31,Not as Described,5.63
699,10786,2023-02-06,Damaged,49.01
700,10802,2023-01-31,Wrong Size,83.96
701,10817,2023-02-13,Late Delivery,97.66
702,10882,2023-02-09,Damaged,179.7
703,10887,2023-02-02,Changed Mind,30.65
704,10897,2023-01-29,Changed Mind,31.13
705,10921,2023-01-28,Not as Described,13.17
706,10922,2023-01-24,Not as Described,72.45
707,10938,2023-02-07,Changed Mind,85.24
708,10941,2023-02-09,Late Delivery,184.8
709,10951,2023-02-03,Changed Mind,18.72
710,10976,2023-02-02,Changed Mind,38.13
711,11000,2023-01-27,Changed Mind,152.57
712,11020,2023-02-07,Not as Described,41.4
713,11050,2023-01-29,Wrong Size,29.34
714,11070,2023-02-12,Not as Described,52.93
715,11090,2023-02-11,Late Delivery,196.27
716,11097,2023-01-23,Not as Described,87.67
717,11117,2023-01-27,Wrong Size,31.78
718,11127,2023-01-24,Late Delivery,50.3
719,11133,2023-01-20,Wrong Size,37.01
720,11151,2023-01-22,Changed Mind,87.53
721,11162,2023-02-04,Wrong Size,32.36
722,11165,2023-01-22,Wrong Size,63.71
723,11180,2023-01-29,Changed Mind,157.42
724,11184,2023-02-02,Changed Mind,29.37
725,11215,2023-02-04,Not as Described,34.28
726,11216,2023-02-02,Not as Described,35.8
727,11291,2023-02-09,Late Delivery,264.59
728,11303,2023-01-29,Not as Described,61.52
729,11307,2023-01-28,Wrong Size,27.54
730,11311,2023-02-06,Wrong Size,23.84
731,11338,2023-01-29,Changed Mind,51.16
732,11356,2023-01-30,Changed Mind,70.58
733,11357,2023-01-26,Damaged,22.37
734,11382,2023-02-10,Not as Described,16.16
735,11399,2023-01-31,Wrong Size,118.16
736,11410,2023-01-29,Wrong Size,77.52
737,11417,2023-01-25,Damaged,97.81
738,11442,2023-02-12,Wrong Size,86.14
739,11452,2023-01-30,Not as Described,38.45
740,11460,2023-01-24,Wrong Size,26.49
741,11476,2023-01-29,Not as Described,84.67
742,11480,2023-02-11,Late Delivery,138.78
743,11516,2023-01-31,Wrong Size,64.15
744,11535,2023-01-31,Wrong Size,78.52
745,11579,2023-02-01,Damaged,13.21
746,11607,2023-01-29,Not as Described,65.9
747,11623,2023-02-01,Wrong Size,222.55
748,11643,2023-02-08,Not as Described,9.53
749,11683,2023-02-06,Wrong Size,16.53
750,11690,2023-01-28,Late Delivery,86.7
751,11701,2023-01-27,Damaged,163.87
752,11727,2023-01-28,Damaged,144.19
753,11758,2023-01-24,Not as Described,128.52
754,11760,2023-01-29,Not as Described,21.76
755,11771,2023-02-04,Wrong Size,46.77
756,11777,2023-01-25,Changed Mind,57.5
757,11801,2023-02-06,Not as Described,131.39
758,11842,2023-02-02,Wrong Size,106.08
759,11850,2023-02-06,Changed Mind,71.75
760,11884,2023-01-31,Not as Described,100.59
761,11892,2023-02-03,Damaged,102.63
762,11894,2023-01-29,Wrong Size,72.81
763,11901,2023-02-07,Not as Described,197.74
764,11919,2023-02-04,Wrong Size,52.89
765,11922,2023-02-11,Wrong Size,63.72
766,11942,2023-01-26,Wrong Size,62.39
767,11959,2023-02-08,Damaged,72.52
768,11962,2023-02-02,Wrong Size,37.39
769,12005,2023-01-23,Not as Described,186.82
770,12010,2023-01-31,Wrong Size,28.26
771,12029,2023-01-25,Not as Described,41.88
772,12067,2023-02-01,Late Delivery,18.77
773,12096,2023-02-05,Not as Described,11.65
774,12106,2023-02-10,Not as Described,52.03
775,12107,2023-02-01,Not as Described,15.74
776,12129,2023-02-14,Damaged,61.25
777,12155,2023-02-05,Damaged,89.71
778,12206,2023-01-31,Changed Mind,33.61
779,12210,2023-02-17,Late Delivery,19.33
780,12220,2023-02-13,Not as Described,161.81
781,12224,2023-02-06,Changed Mind,92.51
782,12237,2023-01-27,Wrong Size,22.03
783,12247,2023-02-13,Damaged,11.88
784,12261,2023-02-06,Not as Described,194.57
785,12276,2023-01-28,Wrong Size,146.58
786,12293,2023-02-14,Wrong Size,47.86
787,12298,2023-01-31,Damaged,18.73
788,12304,2023-02-07,Damaged,9.15
789,12319,2023-01-29,Not as Described,16.58
790,12395,2023-02-07,Not as Described,114.58
791,12400,2023-02-02,Wrong Size,43.08
792,12404,2023-01-31,Damaged,116.84
793,12450,2023-02-01,Changed Mind,40.65
794,12451,2023-02-01,Late Delivery,206.36
795,12452,2023-02-01,Wrong Size,57.65
796,12454,2023-02-07,Not as Described,56.42
797,12473,2023-01-24,Changed Mind,67.24
798,12494,2023-01-31,Late Delivery,28.36
799,12514,2023-02-04,Not as Described,51.73
800,12515,2023-01-29,Changed Mind,81.63
801,12516,2023-02-12,Wrong Size,34.72
802,12539,2023-01-25,Wrong Size,152.14
803,12545,2023-02-12,Damaged,96.74
804,12547,2023-02-02,Wrong Size,74.29
805,12577,2023-02-01,Not as Described,26.06
806,12599,2023-01-28,Damaged,30.38
807,12620,2023-02-03,Changed Mind,271.98
808,12631,2023-02-10,Changed Mind,19.74
809,12653,2023-02-10,Changed Mind,36.71
810,12658,2023-02-12,Not as Described,9.38
811,12677,2023-02-09,Changed Mind,47.34
812,12681,2023-02-01,Damaged,98.54
813,12688,2023-02-08,Damaged,52.5
814,12705,2023-02-12,Damaged,40.41
815,12742,2023-01-29,Damaged,65.27
816,12748,2023-02-05,Wrong Size,46.28
817,12750,2023-02-11,Damaged,94.0
818,12811,2023-02-08,Late Delivery,40.83
819,12817,2023-02-14,Wrong Size,114.72
820,12821,2023-01-27,Wrong Size,32.51
821,12839,2023-02-06,Not as Described,196.39
822,12841,2023-02-09,Damaged,124.23
823,12851,2023-02-13,Wrong Size,383.03
824,12868,2023-02-03,Not as Described,135.52
825,12890,2023-02-11,Wrong Size,237.96
826,12925,2023-02-05,Late Delivery,35.22
827,12930,2023-02-04,Wrong Size,155.16
828,12938,2023-02-14,Not as Described,40.09
829,12945,2023-02-01,Wrong Size,30.03
830,12956,2023-02-16,Changed Mind,54.14
831,13010,2023-01-27,Not as Described,147.08
832,13018,2023-02-07,Not as Described,67.75
833,13052,2023-01-31,Wrong Size,68.14
834,13057,2023-02-10,Damaged,60.94
835,13143,2023-02-14,Changed Mind,34.76
836,13147,2023-02-01,Not as Described,131.21
837,13162,2023-02-04,Wrong Size,13.88
838,13181,2023-02-08,Wrong Size,57.46
839,13185,2023-02-03,Damaged,27.44
840,13193,2023-01-23,Not as Described,79.09
841,13199,2023-01-28,Damaged,54.35
842,13220,2023-01-26,Not as Described,44.35
843,13225,2023-02-03,Wrong Size,37.26
844,13228,2023-02-09,Not as Described,39.91
845,13233,2023-01-30,Late Delivery,52.03
846,13256,2023-02-06,Late Delivery,186.28
847,13284,2023-01-31,Changed Mind,75.0
848,13297,2023-01-26,Late Delivery,122.23
849,13317,2023-02-05,Damaged,61.57
850,13321,2023-01-29,Not as Described,105.46
851,13333,2023-02-07,Changed Mind,37.18
852,13338,2023-02-11,Wrong Size,99.94
853,13347,2023-02-06,Damaged,46.63
854,13391,2023-02-09,Not as Described,20.14
855,13403,2023-02-02,Late Delivery,246.28
856,13426,2023-02-06,Wrong Size,23.31
857,13449,2023-02-02,Wrong Size,55.28
858,13456,2023-02-07,Wrong Size,93.79
859,13469,2023-02-01,Changed Mind,128.06
860,13471,2023-02-11,Wrong Size,69.72
861,13505,2023-01-25,Wrong Size,34.42
862,13507,2023-01-29,Changed Mind,38.65
863,13517,2023-01-30,Not as Described,114.77
864,13524,2023-02-09,Not as Described,81.69
865,13535,2023-02-12,Wrong Size,54.1
866,13543,2023-01-31,Wrong Size,82.77
867,13555,2023-02-15,Not as Described,67.8
868,13567,2023-01-29,Damaged,126.24
869,13591,2023-02-09,Wrong Size,17.5
870,13644,2023-02-02,Changed Mind,22.67
871,13664,2023-02-10,Damaged,27.01
872,13668,2023-02-04,Changed Mind,178.54
873,13671,2023-02-12,Wrong Size,53.89
874,13722,2023-02-11,Wrong Size,51.68
875,13736,2023-02-14,Changed Mind,52.06
876,13742,2023-02-10,Wrong Size,81.78
877,13766,2023-02-11,Wrong Size,37.71
878,13770,2023-02-09,Wrong Size,179.84
879,13803,2023-02-06,Late Delivery,50.86
880,13854,2023-02-14,Changed Mind,131.37
881,13879,2023-01-26,Late Delivery,59.51
882,13890,2023-02-11,Damaged,58.53
883,13894,2023-02-03,Damaged,150.61
884,13910,2023-01-26,Wrong Size,39.93
885,13915,2023-02-11,Wrong Size,250.05
886,13940,2023-01-30,Late Delivery,31.7
887,13966,2023-01-27,Damaged,15.95
888,14026,2023-02-11,Changed Mind,137.99
889,14028,2023-01-30,Damaged,59.13
890,14029,2023-02-03,Changed Mind,63.24
891,14033,2023-02-03,Wrong Size,176.48
892,14063,2023-01-29,Wrong Size,241.6
893,14068,2023-02-09,Changed Mind,29.56
894,14070,2023-02-03,Wrong Size,36.9
895,14076,2023-01-30,Not as Described,110.66
896,14092,2023-02-04,Wrong Size,13.03
897,14094,2023-02-12,Changed Mind,302.17
898,14095,2023-01-28,Damaged,38.44
899,14102,2023-02-07,Not as Described,80.96
900,14103,2023-01-31,Not as Described,49.83
901,14106,2023-02-12,Late Delivery,10.54
902,14126,2023-01-29,Wrong Size,35.44
903,14133,2023-02-13,Damaged,42.02
904,14144,2023-01-31,Wrong Size,68.28
905,14160,2023-02-14,Not as Described,120.33
906,14185,2023-02-07,Late Delivery,24.05
907,14224,2023-02-03,Damaged,104.85
908,14237,2023-02-16,Wrong Size,12.7
909,14258,2023-02-06,Damaged,50.13
910,14269,2023-01-29,Wrong Size,35.29
911,14282,2023-02-07,Not as Described,115.16
912,14283,2023-02-07,Wrong Size,103.42
913,14292,2023-02-13,Wrong Size,65.66
914,14310,2023-02-12,Damaged,8.17
915,14335,2023-02-05,Changed Mind,201.32
916,14343,2023-02-01,Wrong Size,45.7
917,14424,2023-02-03,Late Delivery,171.69
918,14441,2023-02-14,Wrong Size,129.76
919,14442,2023-02-10,Damaged,29.62
920,14449,2023-02-12,Wrong Size,108.6
921,14485,2023-02-05,Damaged,11.88
922,14524,2023-02-02,Damaged,16.07
923,14555,2023-02-16,Damaged,176.56
924,14558,2023-02-14,Not as Described,38.23
925,14566,2023-02-03,Wrong Size,90.16
926,14571,2023-02-10,Changed Mind,101.67
927,14591,2023-02-17,Damaged,50.76
928,14620,2023-01-27,Not as Described,88.59
929,14646,2023-02-06,Damaged,58.07
930,14670,2023-01-30,Not as Described,64.36
931,14688,2023-02-07,Not as Described,105.45
932,14697,2023-02-05,Damaged,64.07
933,14704,2023-02-12,Late Delivery,57.59
934,14707,2023-01-28,Wrong Size,38.85
935,14768,2023-02-16,Wrong Size,178.65
936,14800,2023-02-02,Late Delivery,35.45
937,14816,2023-02-10,Not as Described,110.49
938,14824,2023-02-15,Not as Described,121.4
939,14867,2023-02-13,Not as Described,42.06
940,14871,2023-02-15,Changed Mind,50.67
941,14915,2023-02-11,Damaged,116.64
942,14940,2023-02-05,Not as Described,65.35
943,14946,2023-02-03,Not as Described,34.71
944,14955,2023-02-08,Changed Mind,20.01
945,14959,2023-02-03,Not as Described,22.47
946,14969,2023-02-07,Late Delivery,41.99
947,14993,2023-02-12,Damaged,136.07
948,15020,2023-02-01,Wrong Size,63.35
949,15022,2023-02-03,Wrong Size,68.53
950,15026,2023-02-02,Wrong Size,14.51
951,15033,2023-01-30,Wrong Size,146.03
952,15058,2023-02-02,Wrong Size,142.75
953,15063,2023-01-31,Wrong Size,134.98
954,15071,2023-02-10,Wrong Size,140.06
955,15087,2023-02-04,Wrong Size,19.92
956,15088,2023-02-16,Changed Mind,54.25
957,15092,2023-02-09,Wrong Size,144.88
958,15111,2023-02-02,Damaged,27.58
959,15114,2023-01-31,Not as Described,12.47
960,15118,2023-02-12,Wrong Size,72.62
961,15122,2023-02-14,Wrong Size,317.75
962,15170,2023-02-02,Wrong Size,17.38
963,15190,2023-02-06,Wrong Size,72.53
964,15206,2023-02-09,Damaged,51.5
965,15269,2023-01-28,Not as Described,18.0
966,15272,2023-02-06,Wrong Size,55.61
967,15273,2023-02-14,Damaged,87.71
968,15288,2023-02-08,Changed Mind,103.8
969,15297,2023-02-19,Changed Mind,15.01
970,15304,2023-02-08,Damaged,27.14
971,15317,2023-02-10,Changed Mind,166.82
972,15344,2023-01-31,Damaged,95.32
973,15347,2023-02-11,Late Delivery,34.97
974,15354,2023-02-16,Damaged,74.9
975,15367,2023-02-17,Not as Described,19.05
976,15391,2023-02-03,Wrong Size,134.53
977,15428,2023-01-30,Not as Described,115.91
978,15432,2023-02-05,Not as Described,28.16
979,15448,2023-02-08,Wrong Size,46.64
980,15450,2023-02-05,Wrong Size,101.23
981,15454,2023-02-11,Damaged,16.52
982,15470,2023-02-07,Not as Described,41.53
983,15533,2023-02-09,Changed Mind,79.49
984,15535,2023-02-15,Changed Mind,13.49
985,15568,2023-02-05,Wrong Size,33.05
986,15593,2023-02-03,Not as Described,65.22
987,15603,2023-02-11,Wrong Size,171.43
988,15607,2023-02-01,Not as Described,122.76
989,15616,2023-02-15,Changed Mind,83.34
990,15637,2023-01-31,Damaged,65.12
991,15648,2023-02-09,Late Delivery,37.86
992,15680,2023-02-13,Changed Mind,32.74
993,15719,2023-02-18,Wrong Size,222.94
994,15720,2023-02-17,Changed Mind,29.49
995,15728,2023-02-12,Late Delivery,119.09
996,15731,2023-02-14,Not as Described,119.41
997,15734,2023-02-03,Wrong Size,61.15
998,15749,2023-02-13,Not as Described,10.3
999,15773,2023-02-12,Wrong Size,78.2
1000,15790,2023-02-01,Damaged,53.06
1001,15796,2023-01-29,Wrong Size,91.79
1002,15800,2023-02-12,Damaged,47.27
1003,15813,2023-02-10,Not as Described,44.26
1004,15849,2023-02-13,Damaged,71.37
1005,15863,2023-02-16,Wrong Size,29.15
1006,15895,2023-02-01,Not as Described,92.91
1007,15911,2023-02-12,Late Delivery,80.03
1008,15916,2023-02-06,Changed Mind,85.38
1009,15930,2023-02-07,Wrong Size,47.17
1010,15967,2023-02-12,Wrong Size,46.65
1011,15975,2023-02-04,Not as Described,26.06
1012,15990,2023-02-01,Wrong Size,57.96
1013,16014,2023-02-03,Wrong Size,83.76
1014,16029,2023-02-17,Not as Described,36.04
1015,16030,2023-02-18,Not as Described,181.34
1016,16041,2023-02-02,Not as Described,76.27
1017,16045,2023-02-10,Not as Described,16.07
1018,16047,2023-02-10,Wrong Size,12.8
1019,16054,2023-02-07,Damaged,24.06
1020,16056,2023-02-06,Not as Described,58.62
1021,16095,2023-02-10,Not as Described,13.11
1022,16100,2023-02-09,Not as Described,71.39
1023,16107,2023-02-10,Late Delivery,31.82
1024,16131,2023-01-31,Changed Mind,75.85
1025,16155,2023-02-18,Wrong Size,18.02
1026,16172,2023-02-09,Wrong Size,77.55
1027,16192,2023-02-14,Damaged,26.43
1028,16236,2023-02-18,Wrong Size,45.72
1029,16241,2023-02-07,Wrong Size,56.06
1030,16255,2023-01-31,Not as Described,71.57
1031,16341,2023-01-29,Not as Described,193.18
1032,16368,2023-02-11,Not as Described,32.08
1033,16379,2023-02-12,Wrong Size,17.26
1034,16386,2023-02-22,Wrong Size,90.93
1035,16391,2023-02-01,Not as Described,124.75
1036,16398,2023-02-22,Late Delivery,148.04
1037,16436,2023-02-09,Wrong Size,81.59
1038,16442,2023-02-02,Not as Described,41.65
1039,16472,2023-02-05,Not as Described,86.02
1040,16489,2023-02-09,Not as Described,17.3
1041,16495,2023-02-05,Wrong Size,48.93
1042,16510,2023-01-30,Not as Described,87.51
1043,16520,2023-02-16,Wrong Size,44.69
1044,16521,2023-02-09,Wrong Size,18.14
1045,16530,2023-02-16,Late Delivery,11.0
1046,16547,2023-02-11,Damaged,193.37
1047,16559,2023-02-11,Not as Described,13.23
1048,16568,2023-02-13,Not as Described,68.28
1049,16620,2023-02-05,Not as Described,55.82
1050,16644,2023-01-30,Wrong Size,78.83
1051,16683,2023-02-06,Wrong Size,74.17
1052,16714,2023-02-20,Changed Mind,60.61
1053,16716,2023-02-12,Wrong Size,113.23
1054,16728,2023-02-15,Wrong Size,173.07
1055,16734,2023-02-09,Not as Described,35.6
1056,16739,2023-02-16,Wrong Size,100.07
1057,16742,2023-02-03,Wrong Size,26.75
1058,16748,2023-02-16,Not as Described,20.12
1059,16759,2023-02-02,Not as Described,158.44
1060,16785,2023-01-28,Late Delivery,115.74
1061,16804,2023-02-21,Late Delivery,122.35
1062,16822,2023-02-13,Not as Described,96.96
1063,16850,2023-01-31,Late Delivery,82.55
1064,16873,2023-02-08,Wrong Size,25.16
1065,16879,2023-02-04,Not as Described,61.66
1066,16888,2023-02-14,Wrong Size,88.72
1067,16902,2023-02-10,Wrong Size,67.03
1068,16903,2023-02-01,Wrong Size,38.46
1069,16913,2023-02-14,Wrong Size,58.96
1070,16958,2023-01-30,Not as Described,48.2
1071,16999,2023-02-20,Not as Described,70.47
1072,17004,2023-02-10,Late Delivery,143.21
1073,17016,2023-02-04,Changed Mind,69.16
1074,17030,2023-02-13,Not as Described,50.3
1075,17057,2023-02-03,Late Delivery,51.81
1076,17072,2023-02-20,Wrong Size,14.77
1077,17091,2023-02-11,Wrong Size,69.61
1078,17097,2023-02-11,Not as Described,35.52
1079,17102,2023-02-05,Changed Mind,19.18
1080,17105,2023-02-14,Damaged,34.99
1081,17126,2023-02-21,Damaged,22.23
1082,17131,2023-01-31,Damaged,74.13
1083,17133,2023-02-14,Damaged,32.36
1084,17139,2023-02-11,Not as Described,156.42
1085,17140,2023-02-18,Wrong Size,156.98
1086,17165,2023-02-11,Not as Described,39.53
1087,17174,2023-02-18,Not as Described,162.02
1088,17185,2023-02-07,Wrong Size,61.42
1089,17198,2023-02-09,Damaged,79.56
1090,17224,2023-02-07,Late Delivery,92.8
1091,17230,2023-02-19,Wrong Size,10.45
1092,17236,2023-02-03,Not as Described,68.87
1093,17237,2023-02-11,Changed Mind,76.25
1094,17262,2023-02-09,Wrong Size,29.86
1095,17265,2023-02-04,Late Delivery,51.97
1096,17270,2023-02-09,Wrong Size,88.79
1097,17285,2023-02-13,Wrong Size,58.73
1098,17288,2023-02-16,Not as Described,73.07
1099,17313,2023-02-18,Late Delivery,73.14
1100,17327,2023-02-03,Not as Described,36.09
1101,17335,2023-02-14,Wrong Size,32.73
1102,17348,2023-02-20,Wrong Size,70.04
1103,17359,2023-02-11,Wrong Size,81.23
1104,17371,2023-02-04,Late Delivery,51.76
1105,17386,2023-02-01,Wrong Size,125.9
1106,17394,2023-02-15,Changed Mind,14.27
1107,17398,2023-01-31,Wrong Size,20.19
1108,17408,2023-02-19,Not as Described,66.96
1109,17409,2023-01-29,Not as Described,84.01
1110,17413,2023-02-04,Not as Described,37.13
1111,17498,2023-02-19,Not as Described,26.7
1112,17519,2023-02-12,Wrong Size,10.6
1113,17555,2023-02-08,Late Delivery,82.16
1114,17581,2023-02-22,Changed Mind,87.8
1115,17603,2023-02-12,Not as Described,50.43
1116,17623,2023-02-01,Not as Described,44.07
1117,17624,2023-02-09,Not as Described,83.31
1118,17658,2023-02-05,Late Delivery,105.21
1119,17670,2023-02-20,Wrong Size,21.52
1120,17676,2023-02-05,Wrong Size,44.1
1121,17700,2023-02-15,Wrong Size,72.77
1122,17725,2023-02-21,Wrong Size,52.9
1123,17731,2023-02-12,Late Delivery,14.7
1124,17745,2023-02-12,Wrong Size,46.38
1125,17754,2023-02-27,Late Delivery,102.2
1126,17760,2023-02-05,Late Delivery,78.79
1127,17773,2023-02-06,Damaged,19.91
1128,17777,2023-02-10,Not as Described,41.0
1129,17785,2023-02-23,Not as Described,118.7
1130,17787,2023-02-11,Wrong Size,126.85
1131,17802,2023-02-01,Not as Described,81.88
1132,17812,2023-02-12,Changed Mind,7.82
1133,17823,2023-02-03,Wrong Size,11.71
1134,17829,2023-02-17,Late Delivery,85.32
1135,17830,2023-02-14,Damaged,85.22
1136,17862,2023-02-07,Not as Described,51.11
1137,17872,2023-02-10,Damaged,44.6
1138,17878,2023-02-10,Wrong Size,33.72
1139,17887,2023-02-09,Changed Mind,10.6
1140,17899,2023-02-17,Wrong Size,69.55
1141,17901,2023-02-04,Wrong Size,233.4
1142,17907,2023-02-20,Not as Described,173.22
1143,17908,2023-02-07,Damaged,60.94
1144,17914,2023-02-09,Wrong Size,78.73
1145,17929,2023-02-17,Damaged,73.92
1146,17930,2023-02-16,Not as Described,18.44
1147,17942,2023-02-11,Wrong Size,50.68
1148,17965,2023-02-21,Not as Described,32.63
1149,17983,2023-02-06,Wrong Size,22.28
1150,17987,2023-02-15,Wrong Size,42.11
1151,18021,2023-02-12,Changed Mind,44.55
1152,18035,2023-02-17,Changed Mind,20.27
1153,18070,2023-02-07,Not as Described,12.72
1154,18093,2023-02-13,Not as Described,44.22
1155,18106,2023-02-11,Damaged,168.71
1156,18127,2023-02-17,Changed Mind,179.63
